edge_id,start,end,length,linestring,highway,oneway,reversed,lanes,name
6500,2013,2017,74.191,LINESTRING (131.6789525 32.5809028 131.679204 32.580913 131.6797429 32.5809424),residential,False,True,nan,nan
6501,2014,2006,92.948,LINESTRING (131.667583 32.5808759 131.6666088 32.5807182),unclassified,False,True,nan,nan
6502,2014,1955,78.691,LINESTRING (131.667583 32.5808759 131.6676938 32.5801744),unclassified,False,True,nan,nan
6503,2014,5273,59.83,LINESTRING (131.667583 32.5808759 131.6674906 32.5814083),unclassified,False,False,nan,nan
6504,2014,2028,111.132,LINESTRING (131.667583 32.5808759 131.6686231 32.5810623 131.668745 32.5810743),unclassified,False,False,nan,nan
6505,2015,2029,50.279,LINESTRING (131.6822997 32.5807694 131.6827553 32.5810083),unclassified,False,True,nan,nan
6506,2015,2005,43.546,LINESTRING (131.6822997 32.5807694 131.6818939 32.5805785),unclassified,False,True,nan,nan
6507,2015,2053,107.914,LINESTRING (131.6822997 32.5807694 131.6817044 32.5816002),residential,False,True,nan,nan
6508,2015,1943,124.208,LINESTRING (131.6822997 32.5807694 131.6823937 32.5806303 131.6829819 32.5798117),residential,False,False,nan,nan
6509,2016,6387,58.547,LINESTRING (131.6280113 32.5805044 131.6279394 32.5805887 131.6277127 32.5808511 131.6276464 32.5809318),tertiary,False,[False True],nan,nan
6510,2016,6072,239.547,LINESTRING (131.6280113 32.5805044 131.628444 32.5800166 131.628585 32.5797583 131.6289504 32.5785355),tertiary,False,True,nan,nan
6511,2016,2019,37.784,LINESTRING (131.6280113 32.5805044 131.6279594 32.5804499 131.6279828 32.5803873 131.6281106 32.5802137),track,False,True,nan,nan
6512,2017,2021,56.01,LINESTRING (131.6797429 32.5809424 131.6803381 32.5809892),residential,False,True,nan,nan
6513,2017,1961,78.063,LINESTRING (131.6797429 32.5809424 131.6797923 32.5802416),unclassified,False,False,nan,nan
6514,2017,3899,58.986,LINESTRING (131.6797429 32.5809424 131.6797665 32.5814725),unclassified,False,True,nan,nan
6515,2017,2013,74.191,LINESTRING (131.6797429 32.5809424 131.679204 32.580913 131.6789525 32.5809028),residential,False,False,nan,nan
6516,2018,6389,26.237,LINESTRING (131.6251421 32.5804129 131.6249393 32.5805756),trunk,False,True,2.0,国道218号
6517,2018,1895,107.382,LINESTRING (131.6251421 32.5804129 131.6250963 32.580335 131.6250702 32.5802508 131.6251018 32.5794595),track,False,False,nan,nan
6518,2018,1959,88.06500000000001,LINESTRING (131.6251421 32.5804129 131.6251898 32.5803748 131.6254929 32.5801917 131.6257799 32.5801126 131.6259788 32.5801025),trunk,False,False,2.0,国道218号
6519,2019,2016,37.784000000000006,LINESTRING (131.6281106 32.5802137 131.6279828 32.5803873 131.6279594 32.5804499 131.6280113 32.5805044),track,False,False,nan,nan
6520,2019,6380,131.379,LINESTRING (131.6281106 32.5802137 131.6282735 32.5800013 131.6283116 32.5799195 131.6282928 32.5794875 131.6283793 32.5790856),track,False,True,nan,nan
6521,2019,3231,20.741,LINESTRING (131.6281106 32.5802137 131.6280212 32.5801476 131.6279197 32.580136),track,False,True,nan,nan
6522,2020,7760,21.78,LINESTRING (131.6131772 32.5809298 131.6131324 32.5807376),residential,False,True,nan,nan
6523,2020,7779,36.362,LINESTRING (131.6131772 32.5809298 131.6132086 32.5810437 131.6132719 32.5811781 131.6132823 32.581243),residential,False,False,nan,nan
6524,2020,7777,32.057,LINESTRING (131.6131772 32.5809298 131.612966 32.5810101 131.6128932 32.5810221 131.6128578 32.5810287),residential,False,True,nan,nan
6525,2021,7490,31.699,LINESTRING (131.6803381 32.5809892 131.6803631 32.5807049),unclassified,False,True,nan,nan
6526,2021,3894,72.939,LINESTRING (131.6803381 32.5809892 131.6802863 32.5816437),unclassified,False,True,nan,nan
6527,2021,2017,56.01,LINESTRING (131.6803381 32.5809892 131.6797429 32.5809424),residential,False,False,nan,nan
6528,2022,2026,265.90000000000003,LINESTRING (131.6342412 32.5811595 131.6352092 32.5811845 131.6363079 32.581268 131.6366496 32.5813051 131.6368267 32.5813386 131.6370656 32.5813599),motorway_link,True,False,nan,延岡インター線
6529,2022,3269,427.525,LINESTRING (131.6342412 32.5811595 131.6351515 32.5811254 131.6356263 32.581119 131.636257 32.5811224 131.6368304 32.5811439 131.6373359 32.581172 131.6376713 32.5811994 131.638042 32.5812377 131.6383981 32.5812827 131.6387858 32.5813465),motorway,False,False,2.0,延岡インター線
6530,2022,3272,81.664,LINESTRING (131.6342412 32.5811595 131.6340996 32.5811639 131.6339204 32.5811637 131.633757 32.5811548 131.6335774 32.5811391 131.6333739 32.5811101),motorway,False,True,2.0,延岡インター線
6531,2023,2038,52.721,LINESTRING (131.6707712 32.5809898 131.671292 32.5811693),unclassified,False,False,nan,nan
6532,2023,1997,107.293,LINESTRING (131.6707712 32.5809898 131.6697382 32.5805734),unclassified,False,True,nan,nan
6533,2023,2039,32.114,LINESTRING (131.6707712 32.5809898 131.6706309 32.5812533),unclassified,False,False,nan,nan
6534,2023,5934,31.09,LINESTRING (131.6707712 32.5809898 131.6708616 32.5807969 131.6708974 32.5807313),['steps' 'unclassified'],False,[False True],nan,nan
6535,2024,2033,79.729,LINESTRING (131.6781453 32.5809311 131.6789427 32.5811814),unclassified,False,False,nan,nan
6536,2024,3895,65.603,LINESTRING (131.6781453 32.5809311 131.6774925 32.5807178),unclassified,False,True,nan,nan
6537,2024,1983,34.566,LINESTRING (131.6781453 32.5809311 131.6782565 32.5806347),unclassified,False,False,nan,nan
6538,2025,2039,57.125,LINESTRING (131.6700714 32.5810492 131.6706309 32.5812533),tertiary,False,False,nan,nan
6539,2025,2010,52.623,LINESTRING (131.6700714 32.5810492 131.6695577 32.5808579),tertiary,False,True,nan,nan
6540,2025,2075,120.799,LINESTRING (131.6700714 32.5810492 131.6699578 32.581295 131.6699283 32.581421 131.669936 32.581668 131.6699456 32.582115),unclassified,False,True,nan,nan
6541,2026,2032,5.667,LINESTRING (131.6370656 32.5813599 131.6370566 32.5814103),tertiary,False,False,nan,nan
6542,2026,1993,57.904,LINESTRING (131.6370656 32.5813599 131.6371415 32.5808431),tertiary,False,True,nan,nan
6543,2027,2079,118.877,LINESTRING (131.6455068 32.5811198 131.6457843 32.582163),track,False,True,nan,nan
6544,2027,5344,95.339,LINESTRING (131.6455068 32.5811198 131.6445143 32.5813088),track,False,False,nan,nan
6545,2027,5348,5.816,LINESTRING (131.6455068 32.5811198 131.6455673 32.5811081),track,False,True,nan,nan
6546,2028,5274,64.895,LINESTRING (131.668745 32.5810743 131.6687133 32.5816573),primary,False,False,nan,稲葉崎平原線
6547,2028,1996,53.415,LINESTRING (131.668745 32.5810743 131.6688815 32.5806079),primary,False,True,nan,稲葉崎平原線
6548,2028,2014,111.132,LINESTRING (131.668745 32.5810743 131.6686231 32.5810623 131.667583 32.5808759),unclassified,False,True,nan,nan
6549,2029,3878,30.835,LINESTRING (131.6827553 32.5810083 131.683071 32.5810866),unclassified,False,True,nan,nan
6550,2029,2015,50.279,LINESTRING (131.6827553 32.5810083 131.6822997 32.5807694),unclassified,False,False,nan,nan
6551,2029,2067,108.045,LINESTRING (131.6827553 32.5810083 131.6821919 32.5818561),residential,False,True,nan,nan
6552,2030,2078,117.009,LINESTRING (131.6513485 32.5810984 131.6516243 32.5821247),track,False,False,nan,nan
6553,2030,1948,120.06,LINESTRING (131.6513485 32.5810984 131.6510652 32.5800454),track,False,True,nan,nan
6554,2030,1986,292.112,LINESTRING (131.6513485 32.5810984 131.6543855 32.5805048),tertiary,False,False,nan,nan
6555,2030,2061,327.446,LINESTRING (131.6513485 32.5810984 131.6479413 32.5817535),tertiary,False,True,nan,nan
6556,2031,2012,81.13,LINESTRING (131.6415396 32.5814218 131.6409183 32.5809136),tertiary,False,False,nan,nan
6557,2031,2052,33.876,LINESTRING (131.6415396 32.5814218 131.6417988 32.5816342),tertiary,False,True,nan,nan
6558,2031,5953,99.979,LINESTRING (131.6415396 32.5814218 131.6414397 32.5814801 131.6413141 32.581508 131.6412039 32.5815043 131.6405317 32.5813242),tertiary,False,False,nan,nan
6559,2032,2044,117.365,LINESTRING (131.6370566 32.5814103 131.6383003 32.581536),footway,False,False,nan,nan
6560,2032,2026,5.667,LINESTRING (131.6370566 32.5814103 131.6370656 32.5813599),tertiary,False,True,nan,nan
6561,2032,7209,116.096,LINESTRING (131.6370566 32.5814103 131.6366137 32.581389 131.6358183 32.5813814),footway,False,True,nan,nan
6562,2032,2096,163.771,LINESTRING (131.6370566 32.5814103 131.6370478 32.5814647 131.636905 32.582773 131.6368998 32.582877),tertiary,False,[False True],nan,nan
6563,2033,2024,79.729,LINESTRING (131.6789427 32.5811814 131.6781453 32.5809311),unclassified,False,True,nan,nan
6564,2033,2013,30.993,LINESTRING (131.6789427 32.5811814 131.6789525 32.5809028),unclassified,False,True,nan,nan
6565,2033,3899,83.708,LINESTRING (131.6789427 32.5811814 131.6796033 32.5814195 131.6797665 32.5814725),unclassified,False,False,nan,nan
6566,2034,7209,41.779,LINESTRING (131.6353728 32.5813974 131.6358183 32.5813814),footway,False,False,nan,nan
6567,2034,2041,176.247,LINESTRING (131.6353728 32.5813974 131.6338568 32.5814385 131.6334937 32.581414),footway,False,True,nan,nan
6568,2034,1998,62.937,LINESTRING (131.6353728 32.5813974 131.635366 32.5812631 131.6353542 32.5809393 131.6353404 32.5808323),unclassified,False,[False True],nan,nan
6569,2035,4087,137.75199999999995,LINESTRING (131.6631034 32.5812553 131.6631273 32.5813056 131.6631494 32.5813507 131.663192 32.5813976 131.663228 32.5814351 131.6632883 32.5814748 131.6633923 32.5815212 131.6635339 32.5815225 131.6636889 32.5814652 131.6637457 32.5814164 131.6637498 32.5813255 131.6637517 32.5811736 131.663783 32.5811032 131.6638977 32.5809828 131.6639246 32.5809249),residential,False,False,nan,nan
6570,2035,4092,79.94800000000001,LINESTRING (131.6631034 32.5812553 131.6630778 32.5811553 131.6630309 32.581096 131.6630242 32.5810677 131.6630322 32.5810559 131.6630584 32.5810493 131.6631822 32.5810655 131.6632056 32.5810638 131.6632179 32.5810553 131.6632183 32.5810318 131.6632096 32.581013 131.6631645 32.5809841 131.6630839 32.58097 131.6630004 32.5809578 131.6629149 32.580935 131.6628793 32.5809203),residential,False,True,nan,nan
6571,2035,4090,43.303,LINESTRING (131.6631034 32.5812553 131.6630235 32.5812175 131.6628706 32.581179 131.6626627 32.5811489),unclassified,False,True,nan,nan
6572,2036,2040,74.137,LINESTRING (131.6836996 32.5811716 131.6844839 32.5812598),unclassified,False,False,nan,nan
6573,2036,2062,68.335,LINESTRING (131.6836996 32.5811716 131.6835676 32.581776),unclassified,False,False,nan,nan
6574,2036,3878,59.66,LINESTRING (131.6836996 32.5811716 131.6834427 32.5811414 131.683071 32.5810866),unclassified,False,True,nan,nan
6575,2036,3877,79.013,LINESTRING (131.6836996 32.5811716 131.6837646 32.5808348 131.6837365 32.5804662),unclassified,False,True,nan,nan
6576,2037,6397,50.413,LINESTRING (131.6233286 32.5812202 131.6233434 32.580767),track,False,False,nan,nan
6577,2037,6395,117.632,LINESTRING (131.6233286 32.5812202 131.6235558 32.5811624 131.6237462 32.5811124 131.623906 32.581074 131.6242568 32.580985 131.6244419 32.580924 131.6245128 32.5808809),trunk,False,False,2.0,国道218号
6578,2037,2008,173.35299999999998,LINESTRING (131.6233286 32.5812202 131.6230957 32.5812826 131.6228778 32.5813299 131.6227771 32.5813323 131.6226967 32.5813291 131.6225135 32.5813146 131.6223679 32.5812811 131.6222542 32.581241 131.6221639 32.5811975 131.622017 32.5811235 131.6216344 32.5808991),trunk,False,True,2.0,国道218号
6579,2038,3758,26.588,LINESTRING (131.671292 32.5811693 131.6714214 32.5809565),tertiary,False,True,nan,nan
6580,2038,2023,52.721,LINESTRING (131.671292 32.5811693 131.6707712 32.5809898),unclassified,False,True,nan,nan
6581,2038,2049,33.208,LINESTRING (131.671292 32.5811693 131.6712275 32.5813644 131.6712218 32.5814604),tertiary,False,False,nan,nan
6582,2039,2023,32.114,LINESTRING (131.6706309 32.5812533 131.6707712 32.5809898),unclassified,False,True,nan,nan
6583,2039,2049,59.963,LINESTRING (131.6706309 32.5812533 131.6712218 32.5814604),tertiary,False,False,nan,nan
6584,2039,2025,57.125,LINESTRING (131.6706309 32.5812533 131.6700714 32.5810492),tertiary,False,True,nan,nan
6585,2039,2076,97.214,LINESTRING (131.6706309 32.5812533 131.6705373 32.5814498 131.6705581 32.5821121),unclassified,False,False,nan,nan
6586,2040,2036,74.137,LINESTRING (131.6844839 32.5812598 131.6836996 32.5811716),unclassified,False,True,nan,nan
6587,2040,2066,70.509,LINESTRING (131.6844839 32.5812598 131.6843708 32.5818867),unclassified,False,False,nan,nan
6588,2040,2047,115.106,LINESTRING (131.6844839 32.5812598 131.6845342 32.5812521 131.6856975 32.5814051),track,False,True,nan,nan
6589,2040,3883,78.188,LINESTRING (131.6844839 32.5812598 131.6845897 32.5806087 131.6845662 32.5805672),unclassified,False,False,nan,nan
6590,2041,2034,176.247,LINESTRING (131.6334937 32.581414 131.6338568 32.5814385 131.6353728 32.5813974),footway,False,False,nan,nan
6591,2041,2007,188.247,LINESTRING (131.6334937 32.581414 131.6331674 32.5813327 131.6327204 32.58122 131.6324176 32.5811436 131.6321344 32.5810713 131.6318343 32.5809793 131.6317144 32.5808994 131.6316333 32.5808271),footway,False,True,nan,nan
6592,2041,3199,64.972,LINESTRING (131.6334937 32.581414 131.6335132 32.5812788 131.6335866 32.5809181 131.6336006 32.5808368),unclassified,False,False,nan,nan
6593,2042,4099,40.204,LINESTRING (131.6609826 32.5812576 131.6611015 32.5809102),residential,False,False,nan,nan
6594,2042,2071,94.071,LINESTRING (131.6609826 32.5812576 131.6609934 32.5815807 131.6610211 32.5816118 131.6611449 32.5816178 131.6611451 32.5819972),residential,False,True,nan,nan
6595,2042,5305,115.89,LINESTRING (131.6609826 32.5812576 131.6607606 32.58117 131.6607087 32.5811829 131.6606848 32.5812073 131.6606605 32.5812576 131.660648 32.581431 131.6606236 32.581961),residential,False,[False True],nan,nan
6596,2043,2060,48.67,LINESTRING (131.6721956 32.5813519 131.6719904 32.581754),unclassified,False,True,nan,nan
6597,2043,2057,94.171,LINESTRING (131.6721956 32.5813519 131.6730984 32.5817241),unclassified,False,False,nan,nan
6598,2043,5930,75.63199999999999,LINESTRING (131.6721956 32.5813519 131.6718533 32.5812069 131.6717368 32.5811508 131.6714967 32.5810139),unclassified,False,True,nan,nan
6599,2044,2032,117.365,LINESTRING (131.6383003 32.581536 131.6370566 32.5814103),footway,False,True,nan,nan
6600,2044,7207,662.919,LINESTRING (131.6383003 32.581536 131.6398003 32.5818637 131.6418513 32.582339 131.6430495 32.5828346 131.6433672 32.582992 131.6438384 32.5831965 131.6446485 32.5835965 131.6448477 32.5836869),footway,False,False,nan,nan
6601,2044,7210,95.909,LINESTRING (131.6383003 32.581536 131.6379535 32.5815666 131.6372828 32.5816302),footway,False,True,nan,nan
6602,2045,5283,102.497,LINESTRING (131.6557027 32.5813498 131.6546374 32.5815593),unclassified,False,True,nan,nan
6603,2045,2056,117.954,LINESTRING (131.6557027 32.5813498 131.6558147 32.5818142 131.6558632 32.5818384 131.656359 32.5817472 131.6564183 32.5817242 131.6564556 32.5816769),unclassified,False,False,nan,nan
6604,2045,5318,32.854,LINESTRING (131.6557027 32.5813498 131.6557244 32.5813104 131.6556578 32.5810647),unclassified,False,True,nan,nan
6605,2046,5332,29.495,LINESTRING (131.6441584 32.5813766 131.6438513 32.5814349),track,False,False,nan,nan
6606,2046,5344,34.188,LINESTRING (131.6441584 32.5813766 131.6445143 32.5813088),track,False,True,nan,nan
6607,2046,1994,126.009,LINESTRING (131.6441584 32.5813766 131.643643 32.580946 131.6431976 32.5805837),residential,False,False,nan,nan
6608,2047,4103,170.987,LINESTRING (131.6856975 32.5814051 131.6859706 32.5798847),track,False,False,nan,nan
6609,2047,4109,112.988,LINESTRING (131.6856975 32.5814051 131.6868886 32.5815638),track,False,True,nan,nan
6610,2047,3885,195.433,LINESTRING (131.6856975 32.5814051 131.6853778 32.5831419),track,False,False,nan,nan
6611,2047,2040,115.106,LINESTRING (131.6856975 32.5814051 131.6845342 32.5812521 131.6844839 32.5812598),track,False,False,nan,nan
6612,2048,2005,108.423,LINESTRING (131.6813069 32.5814188 131.6818939 32.5805785),unclassified,False,False,nan,nan
6613,2048,2065,56.516,LINESTRING (131.6813069 32.5814188 131.681006 32.5818593),unclassified,False,True,nan,nan
6614,2048,2053,42.355,LINESTRING (131.6813069 32.5814188 131.6817044 32.5816002),unclassified,False,False,nan,nan
6615,2049,2072,71.048,LINESTRING (131.6712218 32.5814604 131.6712501 32.5820989),tertiary,False,False,nan,nan
6616,2049,2060,79.069,LINESTRING (131.6712218 32.5814604 131.6719904 32.581754),tertiary,False,False,nan,nan
6617,2049,2039,59.963,LINESTRING (131.6712218 32.5814604 131.6706309 32.5812533),tertiary,False,True,nan,nan
6618,2049,2038,33.208,LINESTRING (131.6712218 32.5814604 131.6712275 32.5813644 131.671292 32.5811693),tertiary,False,True,nan,nan
6619,2050,6672,56.783,LINESTRING (131.6646097 32.5815404 131.6646585 32.5810314),tertiary,False,False,nan,nan
6620,2050,2054,90.498,LINESTRING (131.6646097 32.5815404 131.6655629 32.5816718),tertiary,False,False,nan,nan
6621,2050,2088,110.318,LINESTRING (131.6646097 32.5815404 131.6645995 32.5816788 131.6645857 32.5818986 131.6645475 32.5822841 131.6645358 32.5825304),tertiary,False,True,nan,nan
6622,2051,1969,135.302,LINESTRING (131.6893367 32.5815529 131.6895582 32.5803505),track,False,True,nan,nan
6623,2051,2058,24.855,LINESTRING (131.6893367 32.5815529 131.689127 32.5816898),track,False,False,nan,nan
6624,2051,2002,232.486,LINESTRING (131.6893367 32.5815529 131.691576 32.580847 131.6916556 32.5808109),track,False,True,nan,nan
6625,2051,1976,200.625,LINESTRING (131.6893367 32.5815529 131.6894498 32.5814535 131.6896126 32.5812516 131.6896905 32.5811766 131.6897811 32.5811202 131.690063 32.5810061 131.6904583 32.5808063 131.6907859 32.5806296 131.690837 32.5805942 131.6908814 32.5805553 131.6909146 32.580511 131.6909399 32.5804276),track,False,False,nan,nan
6626,2052,5330,59.117,LINESTRING (131.6417988 32.5816342 131.6422375 32.5812521),residential,False,True,nan,nan
6627,2052,2031,33.876,LINESTRING (131.6417988 32.5816342 131.6415396 32.5814218),tertiary,False,False,nan,nan
6628,2052,2055,56.55,LINESTRING (131.6417988 32.5816342 131.6422335 32.581987),tertiary,False,True,nan,nan
