u,v,key,osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,service,width,bridge,maxspeed,tunnel,access
6573966968,1783262726,0,166911224,residential,False,False,8.455,"LINESTRING (130.3485361 33.5748592, 130.3485415 33.5747833)",,,,,,,,,
6573966968,1783262696,0,166911224,residential,False,True,23.425,"LINESTRING (130.3485361 33.5748592, 130.3485212 33.5750695)",,,,,,,,,
6573966968,5520108511,0,575226505,footway,False,False,50.129000000000005,"LINESTRING (130.3485361 33.5748592, 130.3484943 33.574859, 130.3484842 33.5748405, 130.3484614 33.574826, 130.3484359 33.5748181, 130.3480523 33.5748047, 130.3480175 33.574801)",,,,,,,,,
6573966968,5520108501,0,"[575226504, 575226505]",footway,False,True,40.836,"LINESTRING (130.3485361 33.5748592, 130.3485673 33.5748606, 130.3486022 33.5748349, 130.3486384 33.5748293, 130.3489307 33.5748405, 130.3489642 33.5748418)",,,,,,,,,
6576070371,4326565331,0,"[759870429, 63519844, 759875557]",motorway_link,True,False,481.66600000000005,"LINESTRING (130.3425267 33.5881054, 130.342159 33.587955, 130.3419135 33.5877997, 130.3417151 33.5876611, 130.3415622 33.5875271, 130.3413755 33.5873363, 130.3412334 33.5871507, 130.3411569 33.5870246, 130.3410484 33.5868536, 130.3410219 33.5867858, 130.3409198 33.5865469, 130.3408521 33.586303, 130.3407796 33.585946, 130.3406826 33.5855715, 130.3405693 33.5852176, 130.3405035 33.5850369, 130.3403515 33.584727, 130.3402478 33.584417)",1,C,福岡都市高速環状線内回り,,3.5,yes,,,
6576070374,5280842029,0,546446442,footway,False,False,115.56,"LINESTRING (130.3536754 33.5909546, 130.3539466 33.5899402)",,,,,,,,,
6576070374,7502284265,0,190899615,footway,False,False,4.516,"LINESTRING (130.3536754 33.5909546, 130.3536912 33.5909562, 130.3537238 33.5909595)",,,,,,,,,
6576070374,7473499378,0,"[802106232, 802106233, 190899615]",footway,False,True,143.338,"LINESTRING (130.3536754 33.5909546, 130.3536575 33.5909527, 130.3535911 33.5909647, 130.3534031 33.5909224, 130.3533431 33.5909156, 130.3531845 33.5909065, 130.3530766 33.5908901, 130.3529381 33.5908634, 130.35279 33.5908441, 130.3525792 33.5908276, 130.3525247 33.5908223, 130.3524989 33.5908205, 130.3523862 33.5907982, 130.3521757 33.5907703, 130.3521519 33.5907675)",,,,,,,,building_passage,
6576070374,7473499378,1,546446442,footway,False,True,351.715,"LINESTRING (130.3536754 33.5909546, 130.3536368 33.5911769, 130.3535171 33.5918386, 130.3534745 33.5918818, 130.353394 33.5919125, 130.3520543 33.5917547, 130.3520255 33.5917383, 130.3520034 33.5916958, 130.3520403 33.591497, 130.3520503 33.591335, 130.3521357 33.5908479, 130.3521519 33.5907675)",,,,,,,,,
6576070375,2580372324,0,251877566,footway,False,True,14.233,"LINESTRING (130.3590858 33.583332, 130.3591119 33.5832972, 130.3591611 33.5832205)",,,西新勝鷹水神通り商店街,,,,,,
6576070375,5505693730,0,"[573174899, 251877572]",footway,False,False,57.898,"LINESTRING (130.3590858 33.583332, 130.3590923 33.5833333, 130.3591617 33.58333, 130.3596082 33.5831609, 130.3596598 33.5831382)",,,,,,,,,
6576070375,2580372303,0,251877572,footway,False,True,69.01,"LINESTRING (130.3590858 33.583332, 130.3590282 33.583321, 130.3583941 33.5831032)",,,,,,,,,
6576070381,6576070382,0,700265345,footway,False,False,4.684,"LINESTRING (130.3548067 33.5792615, 130.3548459 33.5792349)",,,,,,,,,
6576070381,5520107989,0,575173048,footway,False,False,91.02,"LINESTRING (130.3548067 33.5792615, 130.3547826 33.5792333, 130.3545895 33.5790367, 130.3541576 33.5786881, 130.3541323 33.5786683)",,,,,,,,,
6576070381,5520107995,0,575173048,footway,False,True,91.886,"LINESTRING (130.3548067 33.5792615, 130.3548362 33.5792959, 130.3548443 33.5793495, 130.3545304 33.5800311)",,,,,,,,,
6576070382,1782132605,0,201338708,tertiary,False,False,9.793,"LINESTRING (130.3548459 33.5792349, 130.3549122 33.5793035)",2,,,,5,,,,
6576070382,6576070383,0,700265345,footway,False,False,3.906,"LINESTRING (130.3548459 33.5792349, 130.3548688 33.5792054)",,,,,,,,,
6576070382,6576070381,0,700265345,footway,False,True,4.684,"LINESTRING (130.3548459 33.5792349, 130.3548067 33.5792615)",,,,,,,,,
6576070382,1782140933,0,201338708,tertiary,False,True,92.25,"LINESTRING (130.3548459 33.5792349, 130.3547031 33.5790856, 130.3546068 33.5789895, 130.3544407 33.5788564, 130.3541567 33.5786387)",2,,,,5,,,,
6576070383,6576070382,0,700265345,footway,False,True,3.906,"LINESTRING (130.3548688 33.5792054, 130.3548459 33.5792349)",,,,,,,,,
6576070383,5520108004,0,575226500,footway,False,False,91.498,"LINESTRING (130.3548688 33.5792054, 130.3547283 33.5790539, 130.3545674 33.578912, 130.354204 33.5786327, 130.3541847 33.5786145)",,,,,,,,,
6576070383,6576075385,0,575226500,footway,False,True,10.938,"LINESTRING (130.3548688 33.5792054, 130.354892 33.5792305, 130.3549201 33.5792338, 130.3549437 33.5792342, 130.3549602 33.5792531)",,,,,,,,,
6576075385,1782132605,0,166776238,tertiary,False,False,7.154,"LINESTRING (130.3549602 33.5792531, 130.3549122 33.5793035)",2,,,,5,,,,
6576075385,1782132578,0,166776238,tertiary,False,True,44.347,"LINESTRING (130.3549602 33.5792531, 130.3552395 33.5789292)",2,,,,5,,,,
6576075385,6576075386,0,575226500,footway,False,True,2.857,"LINESTRING (130.3549602 33.5792531, 130.3549807 33.5792723)",,,,,,,,,
6576075385,6576070383,0,575226500,footway,False,False,10.937999999999999,"LINESTRING (130.3549602 33.5792531, 130.3549437 33.5792342, 130.3549201 33.5792338, 130.354892 33.5792305, 130.3548688 33.5792054)",,,,,,,,,
6576075386,6576075385,0,575226500,footway,False,False,2.857,"LINESTRING (130.3549807 33.5792723, 130.3549602 33.5792531)",,,,,,,,,
6576075388,1236847325,0,"[107655282, 107655285]",motorway_link,True,False,371.52299999999985,"LINESTRING (130.3600504 33.5961815, 130.3599702 33.5961291, 130.3594136 33.5958889, 130.3592768 33.5958308, 130.359081 33.5957621, 130.358902 33.5956817, 130.3585177 33.5955231, 130.3581586 33.5953894, 130.3579443 33.595319, 130.3572534 33.5950907, 130.3570747 33.5950326, 130.3568454 33.5949572, 130.3567456 33.5949271, 130.3567099 33.594897, 130.3566732 33.594847, 130.3566662 33.5948109, 130.3566644 33.594774, 130.356687 33.5946793, 130.35668 33.5946403)",1,,百道ランプ下り出口,,3.5,yes,,,
6576075388,786506544,0,"[63519928, 196990118, 840816742]",motorway,True,False,820.2959999999998,"LINESTRING (130.3600504 33.5961815, 130.359593 33.5959894, 130.3592614 33.5958501, 130.3590884 33.5957872, 130.3588803 33.5957124, 130.3583544 33.59552, 130.358129 33.5954475, 130.3579155 33.5953775, 130.3574748 33.5952334, 130.3566966 33.5950067, 130.3562121 33.5948665, 130.3557251 33.5947437, 130.3552335 33.5946293, 130.3543755 33.5944506, 130.3534877 33.5942866, 130.3529575 33.594182, 130.3521209 33.5940634, 130.3516312 33.5940057)",2,C,福岡都市高速環状線内回り,,6.5,yes,,,
6576075389,1806886876,0,163537322,residential,False,False,81.817,"LINESTRING (130.3706415 33.5869377, 130.3715126 33.5870594)",,,,,,,,,
6576075389,781975337,0,163537322,residential,False,True,7.88,"LINESTRING (130.3706415 33.5869377, 130.3705576 33.586926)",,,,,,,,,
6576075389,5504853224,0,573164067,footway,False,False,167.15900000000002,"LINESTRING (130.3706415 33.5869377, 130.3706118 33.5869852, 130.3704348 33.5876142, 130.3703731 33.5880734, 130.3703069 33.5883788, 130.3702834 33.5884032)",,,,,,,,,
6576075389,5505633287,0,573164067,footway,False,True,79.73,"LINESTRING (130.3706415 33.5869377, 130.3706378 33.5869024, 130.3706458 33.5868621, 130.3706968 33.586746, 130.3707799 33.5866074, 130.3710026 33.5863281, 130.3710215 33.5863063)",,,,,,,,,
6576075390,781975337,0,163537322,residential,False,False,5.967,"LINESTRING (130.3704944 33.5869156, 130.3705576 33.586926)",,,,,,,,,
6576075390,1752052742,0,163537322,residential,False,True,40.31,"LINESTRING (130.3704944 33.5869156, 130.3700674 33.5868457)",,,,,,,,,
6576075390,5505633299,0,573021498,footway,False,False,80.268,"LINESTRING (130.3704944 33.5869156, 130.370505 33.586899, 130.3705761 33.5867214, 130.3706297 33.5866264, 130.3707397 33.5864767, 130.3708685 33.5863114, 130.3708924 33.5862787)",,,,,,,,,
6576075390,7730977985,0,573021498,footway,False,True,70.386,"LINESTRING (130.3704944 33.5869156, 130.3704818 33.5869707, 130.3703302 33.5874991, 130.3703238 33.5875323)",,,,,,,,,
6576075418,1752064265,0,163537953,tertiary,False,False,4.741,"LINESTRING (130.3735458 33.5831365, 130.373506 33.5831097)",2,,,,5,,,,
6576075418,1752064143,0,163537953,tertiary,False,True,47.826,"LINESTRING (130.3735458 33.5831365, 130.3739473 33.5834069)",2,,,,5,,,,
6576075418,5508354079,0,700265359,footway,False,False,3.78,"LINESTRING (130.3735458 33.5831365, 130.3735667 33.5831073)",,,,,,,,,
6576075418,5508354087,0,"[573588870, 700265359]",footway,False,True,52.595,"LINESTRING (130.3735458 33.5831365, 130.3735158 33.5831721, 130.3738966 33.5834123, 130.3739247 33.5834335)",,,,,,,,,
6576075419,1752064265,0,163537939,residential,False,False,5.099,"LINESTRING (130.3735428 33.5830756, 130.373506 33.5831097)",,,,,,,,,
6576075419,5505634128,0,700265360,footway,False,False,4.402,"LINESTRING (130.3735428 33.5830756, 130.3735171 33.5830423)",,,,,,,,,
6576075419,5508354079,0,700265360,footway,False,True,4.163,"LINESTRING (130.3735428 33.5830756, 130.3735667 33.5831073)",,,,,,,,,
6576075419,5505634121,0,163537939,residential,False,True,83.349,"LINESTRING (130.3735428 33.5830756, 130.3739164 33.5827292, 130.374029 33.5826348, 130.3740881 33.5825678, 130.3741049 33.5825016)",,,,,,,,,
6576075420,1806886819,0,169524543,residential,False,False,3.826,"LINESTRING (130.374014 33.5796955, 130.3739971 33.5797269)",,,,,,,,,
6576075420,1896447694,0,169524543,residential,False,True,46.122,"LINESTRING (130.374014 33.5796955, 130.3742179 33.5793171)",,,,,,,,,
6576075420,5504281405,0,700265361,footway,False,True,3.242,"LINESTRING (130.374014 33.5796955, 130.3739828 33.5796823)",,,,,,,,,
6577806229,1792690559,0,166776366,tertiary,False,False,11.971,"LINESTRING (130.3489722 33.5770956, 130.3489541 33.576989)",2,,,,5,,,,
6577806229,1782140981,0,166776366,tertiary,False,True,6.973,"LINESTRING (130.3489722 33.5770956, 130.3489827 33.5771577)",2,,,,5,,,,
6577806229,6577806230,0,575226503,footway,False,True,3.199,"LINESTRING (130.3489722 33.5770956, 130.3489378 33.5770931)",,,,,,,,,
6577806229,5520108483,0,575226503,footway,False,False,128.88400000000001,"LINESTRING (130.3489722 33.5770956, 130.3490173 33.5771019, 130.3490358 33.5771204, 130.349659 33.5771512, 130.3503188 33.577178, 130.3503505 33.577178)",,,,,,,,,
6577806230,6577806229,0,575226503,footway,False,False,3.199,"LINESTRING (130.3489378 33.5770931, 130.3489722 33.5770956)",,,,,,,,,
6577806230,5520108476,0,575226502,footway,False,False,63.38,"LINESTRING (130.3489378 33.5770931, 130.3488208 33.5765567, 130.3488209 33.5765319)",,,,,,,,,
6577806230,5520108470,0,575226502,footway,False,True,178.499,"LINESTRING (130.3489378 33.5770931, 130.3489415 33.5771098, 130.3489227 33.5771187, 130.3483755 33.5771333, 130.347076 33.5771713, 130.3470391 33.577169)",,,,,,,,,
6606738202,6641162245,0,706729493,residential,False,False,5.422,"LINESTRING (130.3451085 33.574236, 130.3451038 33.5741874)",,,,,,,,,
6606738202,1819749111,0,"[703511016, 217018828]",tertiary,False,True,28.407000000000004,"LINESTRING (130.3451085 33.574236, 130.3448908 33.5742443, 130.3448022 33.5742477)",2,,,,5,yes,,,
6606738202,2189874236,0,703511017,tertiary,False,False,94.156,"LINESTRING (130.3451085 33.574236, 130.3451712 33.5742336, 130.3456301 33.5742424, 130.3461239 33.5742647)",2,,,,5,,,,
6627454100,6627454101,0,166911414,residential,False,False,6.438,"LINESTRING (130.3562617 33.5757058, 130.3562657 33.575648)",,,,,,,,,
6627454100,1783265277,0,166776361,residential,False,False,76.271,"LINESTRING (130.3562617 33.5757058, 130.3563312 33.5757388, 130.3566371 33.5763032)",,,,,,,,,
6627454100,1783263945,0,1032574062,residential,False,True,138.722,"LINESTRING (130.3562617 33.5757058, 130.3562489 33.5757606, 130.3561869 33.5759021, 130.3560978 33.5759983, 130.3559672 33.5761077, 130.3558183 33.5761841, 130.3555458 33.5762471, 130.3550894 33.5763004)",,,,,,,,,
6627454101,1784318293,0,166911414,residential,False,False,26.117,"LINESTRING (130.3562657 33.575648, 130.3562817 33.5754135)",,,,,,,,,
6627454101,6627454100,0,166911414,residential,False,True,6.438,"LINESTRING (130.3562657 33.575648, 130.3562617 33.5757058)",,,,,,,,,
6627454101,2022990579,0,167028380,residential,False,False,48.176,"LINESTRING (130.3562657 33.575648, 130.3567856 33.5756574)",,,,,,,,,
6641162245,6606738202,0,706729493,residential,False,True,5.422,"LINESTRING (130.3451038 33.5741874, 130.3451085 33.574236)",,,,,,,,,
6641162245,5520140751,0,"[700027640, 700048438, 700048439]",footway,False,True,27.807,"LINESTRING (130.3451038 33.5741874, 130.345081 33.5741868, 130.3448634 33.5741969, 130.344804 33.5741966)",,,,,,yes,,,
6641167697,1803632544,0,169201170,residential,False,False,48.248,"LINESTRING (130.3373338 33.5897298, 130.3372237 33.5893057)",,,,,,,,,
6641167697,1803632552,0,169201170,residential,False,True,46.147,"LINESTRING (130.3373338 33.5897298, 130.3374318 33.5901367)",,,,,,,,,
6641167697,6641167708,0,706729497,residential,False,False,185.77,"LINESTRING (130.3373338 33.5897298, 130.3353667 33.5900554)",,,,,,,,,
6641167698,6641167708,0,706729497,residential,False,True,10.644,"LINESTRING (130.335254 33.5900741, 130.3353667 33.5900554)",,,,,,,,,
6641167698,6897583089,0,169201166,residential,False,False,138.171,"LINESTRING (130.335254 33.5900741, 130.3351422 33.5896587, 130.3361037 33.5894981)",,,,,,,,,
6641167698,1107237180,0,169201166,residential,False,True,21.962,"LINESTRING (130.335254 33.5900741, 130.3352763 33.590157, 130.3352562 33.5902683)",,,,,,,,,
6641167699,6641167704,0,169200960,residential,False,False,126.122,"LINESTRING (130.3367591 33.5915505, 130.3380948 33.5913302)",,,,,,,,,
6641167699,6641167707,0,169200960,residential,False,True,49.203,"LINESTRING (130.3367591 33.5915505, 130.336238 33.5916364)",,,,,,,,,
6641167699,6641167701,0,706729498,residential,False,False,48.55,"LINESTRING (130.3367591 33.5915505, 130.3365449 33.591152)",,,,,,,,,
6641167700,1803632552,0,95484663,residential,False,False,123.786,"LINESTRING (130.3361255 33.5903716, 130.3374318 33.5901367)",,,,,,,,,
6641167700,6641167709,0,95484663,residential,False,True,50.431,"LINESTRING (130.3361255 33.5903716, 130.335593 33.5904661)",,,,,,,,,
6641167700,6641167710,0,706729498,residential,False,True,45.526,"LINESTRING (130.3361255 33.5903716, 130.3363263 33.5907453)",,,,,,,,,
6641167701,6641167710,0,706729498,residential,False,False,49.549,"LINESTRING (130.3365449 33.591152, 130.3363263 33.5907453)",,,,,,,,,
6641167701,6641167699,0,706729498,residential,False,True,48.55,"LINESTRING (130.3365449 33.591152, 130.3367591 33.5915505)",,,,,,,,,
6641167701,6641167702,0,706729499,residential,False,False,140.27,"LINESTRING (130.3365449 33.591152, 130.338028 33.590897)",,,,,,,,,
6641167702,6641167701,0,706729499,residential,False,True,140.27,"LINESTRING (130.338028 33.590897, 130.3365449 33.591152)",,,,,,,,,
6641167702,6641167704,0,706729500,residential,False,False,48.565,"LINESTRING (130.338028 33.590897, 130.3380948 33.5913302)",,,,,,,,,
6641167702,6641167711,0,706729500,residential,False,True,46.751,"LINESTRING (130.338028 33.590897, 130.3379674 33.5904796)",,,,,,,,,
6641167703,1107238461,0,95484663,residential,False,False,47.116,"LINESTRING (130.3379066 33.5900615, 130.3384056 33.5899793)",,,,,,,,,
6641167703,1803632552,0,95484663,residential,False,True,44.767,"LINESTRING (130.3379066 33.5900615, 130.3374318 33.5901367)",,,,,,,,,
6641167703,6641167711,0,706729500,residential,False,False,46.831,"LINESTRING (130.3379066 33.5900615, 130.3379674 33.5904796)",,,,,,,,,
6641167704,1803632568,0,169200960,residential,False,False,47.777,"LINESTRING (130.3380948 33.5913302, 130.3386008 33.5912468)",,,,,,,,,
6641167704,6641167699,0,169200960,residential,False,True,126.122,"LINESTRING (130.3380948 33.5913302, 130.3367591 33.5915505)",,,,,,,,,
6641167704,6641167713,0,706729500,residential,False,False,44.757,"LINESTRING (130.3380948 33.5913302, 130.3381454 33.5917305)",,,,,,,,,
6641167704,6641167702,0,706729500,residential,False,True,48.565,"LINESTRING (130.3380948 33.5913302, 130.338028 33.590897)",,,,,,,,,
6641167705,6641167715,0,706729500,residential,False,True,45.015,"LINESTRING (130.3382485 33.5925452, 130.3381976 33.5921426)",,,,,,,,,
6641167705,6641167706,0,706729501,residential,False,False,129.621,"LINESTRING (130.3382485 33.5925452, 130.3368739 33.5927638)",,,,,,,,,
6641167705,1803632578,0,706729501,residential,False,True,47.493,"LINESTRING (130.3382485 33.5925452, 130.338753 33.5924689)",,,,,,,,,
6641167706,3795387400,0,706729501,residential,False,False,19.462,"LINESTRING (130.3368739 33.5927638, 130.3366675 33.5927966)",,,,,,,,,
6641167706,6641167705,0,706729501,residential,False,True,129.621,"LINESTRING (130.3368739 33.5927638, 130.3382485 33.5925452)",,,,,,,,,
6641167706,6641167714,0,706729502,residential,False,False,44.906,"LINESTRING (130.3368739 33.5927638, 130.3366677 33.5923983)",,,,,,,,,
6641167707,6641167699,0,169200960,residential,False,False,49.203,"LINESTRING (130.336238 33.5916364, 130.3367591 33.5915505)",,,,,,,,,
6641167707,6641167709,0,706729502,residential,False,False,143.191,"LINESTRING (130.336238 33.5916364, 130.335593 33.5904661)",,,,,,,,,
6641167707,6641167712,0,706729502,residential,False,True,46.305,"LINESTRING (130.336238 33.5916364, 130.3364506 33.5920133)",,,,,,,,,
6641167707,1803629993,0,169200960,residential,False,True,18.632,"LINESTRING (130.336238 33.5916364, 130.3361587 33.5916495, 130.3360618 33.5917089)",,,,,,,,,
6641167708,6641167698,0,706729497,residential,False,False,10.644,"LINESTRING (130.3353667 33.5900554, 130.335254 33.5900741)",,,,,,,,,
6641167708,6641167697,0,706729497,residential,False,True,185.77,"LINESTRING (130.3353667 33.5900554, 130.3373338 33.5897298)",,,,,,,,,
6641167708,6641167709,0,706729502,residential,False,True,50.249,"LINESTRING (130.3353667 33.5900554, 130.335593 33.5904661)",,,,,,,,,
6641167709,6641167700,0,95484663,residential,False,False,50.431,"LINESTRING (130.335593 33.5904661, 130.3361255 33.5903716)",,,,,,,,,
6641167709,1107238114,0,95484663,residential,False,True,16.95,"LINESTRING (130.335593 33.5904661, 130.3354147 33.5905004)",,,,,,,,,
6641167709,6641167708,0,706729502,residential,False,False,50.249,"LINESTRING (130.335593 33.5904661, 130.3353667 33.5900554)",,,,,,,,,
6641167709,6641167707,0,706729502,residential,False,True,143.191,"LINESTRING (130.335593 33.5904661, 130.336238 33.5916364)",,,,,,,,,
6641167710,6641167700,0,706729498,residential,False,False,45.526,"LINESTRING (130.3363263 33.5907453, 130.3361255 33.5903716)",,,,,,,,,
6641167710,6641167701,0,706729498,residential,False,True,49.549,"LINESTRING (130.3363263 33.5907453, 130.3365449 33.591152)",,,,,,,,,
6641167710,6641167711,0,706729503,residential,False,False,154.854,"LINESTRING (130.3363263 33.5907453, 130.3379674 33.5904796)",,,,,,,,,
